id,left,top,right,bottom
"5923",536068.2,197433.9,536568.2,196933.9
"5924",536068.2,196933.9,536568.2,196433.9
"5925",536068.2,196433.9,536568.2,195933.9
"5926",536068.2,195933.9,536568.2,195433.9
"5927",536068.2,195433.9,536568.2,194933.9
"5928",536068.2,194933.9,536568.2,194433.9
"5929",536068.2,194433.9,536568.2,193933.9
"5930",536068.2,193933.9,536568.2,193433.9
"5931",536068.2,193433.9,536568.2,192933.9
"5932",536068.2,192933.9,536568.2,192433.9
"5933",536068.2,192433.9,536568.2,191933.9
"5934",536068.2,191933.9,536568.2,191433.9
"5935",536068.2,191433.9,536568.2,190933.9
"5936",536068.2,190933.9,536568.2,190433.9
"5937",536068.2,190433.9,536568.2,189933.9
"5938",536068.2,189933.9,536568.2,189433.9
"5939",536068.2,189433.9,536568.2,188933.9
"5940",536068.2,188933.9,536568.2,188433.9
"5941",536068.2,188433.9,536568.2,187933.9
"5942",536068.2,187933.9,536568.2,187433.9
"5943",536068.2,187433.9,536568.2,186933.9
"5944",536068.2,186933.9,536568.2,186433.9
"5945",536068.2,186433.9,536568.2,185933.9
"5946",536068.2,185933.9,536568.2,185433.9
"5947",536068.2,185433.9,536568.2,184933.9
"5948",536068.2,184933.9,536568.2,184433.9
"5949",536068.2,184433.9,536568.2,183933.9
"5950",536068.2,183933.9,536568.2,183433.9
"5951",536068.2,183433.9,536568.2,182933.9
"5952",536068.2,182933.9,536568.2,182433.9
"5953",536068.2,182433.9,536568.2,181933.9
"5954",536068.2,181933.9,536568.2,181433.9
"5955",536068.2,181433.9,536568.2,180933.9
"5956",536068.2,180933.9,536568.2,180433.9
"5957",536068.2,180433.9,536568.2,179933.9
"5958",536068.2,179933.9,536568.2,179433.9
"5959",536068.2,179433.9,536568.2,178933.9
"5960",536068.2,178933.9,536568.2,178433.9
"5961",536068.2,178433.9,536568.2,177933.9
"5962",536068.2,177933.9,536568.2,177433.9
"5963",536068.2,177433.9,536568.2,176933.9
"5964",536068.2,176933.9,536568.2,176433.9
"5965",536068.2,176433.9,536568.2,175933.9
"5966",536068.2,175933.9,536568.2,175433.9
"5967",536068.2,175433.9,536568.2,174933.9
"5968",536068.2,174933.9,536568.2,174433.9
"5969",536068.2,174433.9,536568.2,173933.9
"5970",536068.2,173933.9,536568.2,173433.9
"5971",536068.2,173433.9,536568.2,172933.9
"5972",536068.2,172933.9,536568.2,172433.9
"5973",536068.2,172433.9,536568.2,171933.9
"5974",536068.2,171933.9,536568.2,171433.9
"5975",536068.2,171433.9,536568.2,170933.9
"5976",536068.2,170933.9,536568.2,170433.9
"5977",536068.2,170433.9,536568.2,169933.9
"5978",536068.2,169933.9,536568.2,169433.9
"5979",536068.2,169433.9,536568.2,168933.9
"5980",536068.2,168933.9,536568.2,168433.9
"5981",536068.2,168433.9,536568.2,167933.9
"5982",536068.2,167933.9,536568.2,167433.9
"5983",536068.2,167433.9,536568.2,166933.9
"5984",536068.2,166933.9,536568.2,166433.9
"5985",536068.2,166433.9,536568.2,165933.9
"5986",536068.2,165933.9,536568.2,165433.9
"5987",536068.2,165433.9,536568.2,164933.9
"5988",536068.2,164933.9,536568.2,164433.9
"5989",536068.2,164433.9,536568.2,163933.9
"5990",536068.2,163933.9,536568.2,163433.9
"5991",536068.2,163433.9,536568.2,162933.9
"5992",536068.2,162933.9,536568.2,162433.9
"5993",536068.2,162433.9,536568.2,161933.9
"5994",536068.2,161933.9,536568.2,161433.9
"5995",536068.2,161433.9,536568.2,160933.9
"5996",536068.2,160933.9,536568.2,160433.9
"5997",536068.2,160433.9,536568.2,159933.9
"5998",536068.2,159933.9,536568.2,159433.9
"5999",536068.2,159433.9,536568.2,158933.9
"6000",536068.2,158933.9,536568.2,158433.9
"6001",536068.2,158433.9,536568.2,157933.9
"6002",536068.2,157933.9,536568.2,157433.9
"6003",536068.2,157433.9,536568.2,156933.9
"6004",536068.2,156933.9,536568.2,156433.9
"6005",536068.2,156433.9,536568.2,155933.9
"6006",536068.2,155933.9,536568.2,155433.9
"6007",536568.2,200933.9,537068.2,200433.9
"6008",536568.2,200433.9,537068.2,199933.9
"6009",536568.2,199933.9,537068.2,199433.9
"6010",536568.2,199433.9,537068.2,198933.9
"6011",536568.2,198933.9,537068.2,198433.9
"6012",536568.2,198433.9,537068.2,197933.9
"6013",536568.2,197933.9,537068.2,197433.9
"6014",536568.2,197433.9,537068.2,196933.9
"6015",536568.2,196933.9,537068.2,196433.9
"6016",536568.2,196433.9,537068.2,195933.9
"6017",536568.2,195933.9,537068.2,195433.9
"6018",536568.2,195433.9,537068.2,194933.9
"6019",536568.2,194933.9,537068.2,194433.9
"6020",536568.2,194433.9,537068.2,193933.9
"6021",536568.2,193933.9,537068.2,193433.9
"6022",536568.2,193433.9,537068.2,192933.9
"6023",536568.2,192933.9,537068.2,192433.9
"6024",536568.2,192433.9,537068.2,191933.9
"6025",536568.2,191933.9,537068.2,191433.9
"6026",536568.2,191433.9,537068.2,190933.9
"6027",536568.2,190933.9,537068.2,190433.9
"6028",536568.2,190433.9,537068.2,189933.9
"6029",536568.2,189933.9,537068.2,189433.9
"6030",536568.2,189433.9,537068.2,188933.9
"6031",536568.2,188933.9,537068.2,188433.9
"6032",536568.2,188433.9,537068.2,187933.9
"6033",536568.2,187933.9,537068.2,187433.9
"6034",536568.2,187433.9,537068.2,186933.9
"6035",536568.2,186933.9,537068.2,186433.9
"6036",536568.2,186433.9,537068.2,185933.9
"6037",536568.2,185933.9,537068.2,185433.9
"6038",536568.2,185433.9,537068.2,184933.9
"6039",536568.2,184933.9,537068.2,184433.9
"6040",536568.2,184433.9,537068.2,183933.9
"6041",536568.2,183933.9,537068.2,183433.9
"6042",536568.2,183433.9,537068.2,182933.9
"6043",536568.2,182933.9,537068.2,182433.9
"6044",536568.2,182433.9,537068.2,181933.9
"6045",536568.2,181933.9,537068.2,181433.9
"6046",536568.2,181433.9,537068.2,180933.9
"6047",536568.2,180933.9,537068.2,180433.9
"6048",536568.2,180433.9,537068.2,179933.9
"6049",536568.2,179933.9,537068.2,179433.9
"6050",536568.2,179433.9,537068.2,178933.9
"6051",536568.2,178933.9,537068.2,178433.9
"6052",536568.2,178433.9,537068.2,177933.9
"6053",536568.2,177933.9,537068.2,177433.9
"6054",536568.2,177433.9,537068.2,176933.9
"6055",536568.2,176933.9,537068.2,176433.9
"6056",536568.2,176433.9,537068.2,175933.9
"6057",536568.2,175933.9,537068.2,175433.9
"6058",536568.2,175433.9,537068.2,174933.9
"6059",536568.2,174933.9,537068.2,174433.9
"6060",536568.2,174433.9,537068.2,173933.9
"6061",536568.2,173933.9,537068.2,173433.9
"6062",536568.2,173433.9,537068.2,172933.9
"6063",536568.2,172933.9,537068.2,172433.9
"6064",536568.2,172433.9,537068.2,171933.9
"6065",536568.2,171933.9,537068.2,171433.9
"6066",536568.2,171433.9,537068.2,170933.9
"6067",536568.2,170933.9,537068.2,170433.9
"6068",536568.2,170433.9,537068.2,169933.9
"6069",536568.2,169933.9,537068.2,169433.9
"6070",536568.2,169433.9,537068.2,168933.9
"6071",536568.2,168933.9,537068.2,168433.9
"6072",536568.2,168433.9,537068.2,167933.9
"6073",536568.2,167933.9,537068.2,167433.9
"6074",536568.2,167433.9,537068.2,166933.9
"6075",536568.2,166933.9,537068.2,166433.9
"6076",536568.2,166433.9,537068.2,165933.9
"6077",536568.2,165933.9,537068.2,165433.9
"6078",536568.2,165433.9,537068.2,164933.9
"6079",536568.2,164933.9,537068.2,164433.9
"6080",536568.2,164433.9,537068.2,163933.9
"6081",536568.2,163933.9,537068.2,163433.9
"6082",536568.2,163433.9,537068.2,162933.9
"6083",536568.2,162933.9,537068.2,162433.9
"6084",536568.2,162433.9,537068.2,161933.9
"6085",536568.2,161933.9,537068.2,161433.9
"6086",536568.2,161433.9,537068.2,160933.9
"6087",536568.2,160933.9,537068.2,160433.9
"6088",536568.2,160433.9,537068.2,159933.9
"6089",536568.2,159933.9,537068.2,159433.9
"6090",536568.2,159433.9,537068.2,158933.9
"6091",536568.2,158933.9,537068.2,158433.9
"6092",536568.2,158433.9,537068.2,157933.9
"6093",536568.2,157933.9,537068.2,157433.9
"6094",536568.2,157433.9,537068.2,156933.9
"6095",536568.2,156933.9,537068.2,156433.9
"6096",536568.2,156433.9,537068.2,155933.9
"6097",536568.2,155933.9,537068.2,155433.9
"6098",537068.2,200933.9,537568.2,200433.9
"6099",537068.2,200433.9,537568.2,199933.9
"6100",537068.2,199933.9,537568.2,199433.9
"6101",537068.2,199433.9,537568.2,198933.9
"6102",537068.2,198933.9,537568.2,198433.9
"6103",537068.2,198433.9,537568.2,197933.9
"6104",537068.2,197933.9,537568.2,197433.9
"6105",537068.2,197433.9,537568.2,196933.9
"6106",537068.2,196933.9,537568.2,196433.9
"6107",537068.2,196433.9,537568.2,195933.9
"6108",537068.2,195933.9,537568.2,195433.9
"6109",537068.2,195433.9,537568.2,194933.9
"6110",537068.2,194933.9,537568.2,194433.9
"6111",537068.2,194433.9,537568.2,193933.9
"6112",537068.2,193933.9,537568.2,193433.9
"6113",537068.2,193433.9,537568.2,192933.9
"6114",537068.2,192933.9,537568.2,192433.9
"6115",537068.2,192433.9,537568.2,191933.9
"6116",537068.2,191933.9,537568.2,191433.9
"6117",537068.2,191433.9,537568.2,190933.9
"6118",537068.2,190933.9,537568.2,190433.9
"6119",537068.2,190433.9,537568.2,189933.9
"6120",537068.2,189933.9,537568.2,189433.9
"6121",537068.2,189433.9,537568.2,188933.9
"6122",537068.2,188933.9,537568.2,188433.9
"6123",537068.2,188433.9,537568.2,187933.9
"6124",537068.2,187933.9,537568.2,187433.9
"6125",537068.2,187433.9,537568.2,186933.9
"6126",537068.2,186933.9,537568.2,186433.9
"6127",537068.2,186433.9,537568.2,185933.9
"6128",537068.2,185933.9,537568.2,185433.9
"6129",537068.2,185433.9,537568.2,184933.9
"6130",537068.2,184933.9,537568.2,184433.9
"6131",537068.2,184433.9,537568.2,183933.9
"6132",537068.2,183933.9,537568.2,183433.9
"6133",537068.2,183433.9,537568.2,182933.9
"6134",537068.2,182933.9,537568.2,182433.9
"6135",537068.2,182433.9,537568.2,181933.9
"6136",537068.2,181933.9,537568.2,181433.9
"6137",537068.2,181433.9,537568.2,180933.9
"6138",537068.2,180933.9,537568.2,180433.9
"6139",537068.2,180433.9,537568.2,179933.9
"6140",537068.2,179933.9,537568.2,179433.9
"6141",537068.2,179433.9,537568.2,178933.9
"6142",537068.2,178933.9,537568.2,178433.9
"6143",537068.2,178433.9,537568.2,177933.9
"6144",537068.2,177933.9,537568.2,177433.9
"6145",537068.2,177433.9,537568.2,176933.9
"6146",537068.2,176933.9,537568.2,176433.9
"6147",537068.2,176433.9,537568.2,175933.9
"6148",537068.2,175933.9,537568.2,175433.9
"6149",537068.2,175433.9,537568.2,174933.9
"6150",537068.2,174933.9,537568.2,174433.9
"6151",537068.2,174433.9,537568.2,173933.9
"6152",537068.2,173933.9,537568.2,173433.9
"6153",537068.2,173433.9,537568.2,172933.9
"6154",537068.2,172933.9,537568.2,172433.9
"6155",537068.2,172433.9,537568.2,171933.9
"6156",537068.2,171933.9,537568.2,171433.9
"6157",537068.2,171433.9,537568.2,170933.9
"6158",537068.2,170933.9,537568.2,170433.9
"6159",537068.2,170433.9,537568.2,169933.9
"6160",537068.2,169933.9,537568.2,169433.9
"6161",537068.2,169433.9,537568.2,168933.9
"6162",537068.2,168933.9,537568.2,168433.9
"6163",537068.2,168433.9,537568.2,167933.9
"6164",537068.2,167933.9,537568.2,167433.9
"6165",537068.2,167433.9,537568.2,166933.9
"6166",537068.2,166933.9,537568.2,166433.9
"6167",537068.2,166433.9,537568.2,165933.9
"6168",537068.2,165933.9,537568.2,165433.9
"6169",537068.2,165433.9,537568.2,164933.9
"6170",537068.2,164933.9,537568.2,164433.9
"6171",537068.2,164433.9,537568.2,163933.9
"6172",537068.2,163933.9,537568.2,163433.9
"6173",537068.2,163433.9,537568.2,162933.9
"6174",537068.2,162933.9,537568.2,162433.9
"6175",537068.2,162433.9,537568.2,161933.9
"6176",537068.2,161933.9,537568.2,161433.9
"6177",537068.2,161433.9,537568.2,160933.9
"6178",537068.2,160933.9,537568.2,160433.9
"6179",537068.2,160433.9,537568.2,159933.9
"6180",537068.2,159933.9,537568.2,159433.9
"6181",537068.2,159433.9,537568.2,158933.9
"6182",537068.2,158933.9,537568.2,158433.9
"6183",537068.2,158433.9,537568.2,157933.9
"6184",537068.2,157933.9,537568.2,157433.9
"6185",537068.2,157433.9,537568.2,156933.9
"6186",537068.2,156933.9,537568.2,156433.9
"6187",537068.2,156433.9,537568.2,155933.9
"6188",537068.2,155933.9,537568.2,155433.9
"6189",537568.2,200933.9,538068.2,200433.9
"6190",537568.2,200433.9,538068.2,199933.9
"6191",537568.2,199933.9,538068.2,199433.9
"6192",537568.2,199433.9,538068.2,198933.9
"6193",537568.2,198933.9,538068.2,198433.9
"6194",537568.2,198433.9,538068.2,197933.9
"6195",537568.2,197933.9,538068.2,197433.9
"6196",537568.2,197433.9,538068.2,196933.9
"6197",537568.2,196933.9,538068.2,196433.9
"6198",537568.2,196433.9,538068.2,195933.9
"6199",537568.2,195933.9,538068.2,195433.9
"6200",537568.2,195433.9,538068.2,194933.9
"6201",537568.2,194933.9,538068.2,194433.9
"6202",537568.2,194433.9,538068.2,193933.9
"6203",537568.2,193933.9,538068.2,193433.9
"6204",537568.2,193433.9,538068.2,192933.9
"6205",537568.2,192933.9,538068.2,192433.9
"6206",537568.2,192433.9,538068.2,191933.9
"6207",537568.2,191933.9,538068.2,191433.9
"6208",537568.2,191433.9,538068.2,190933.9
"6209",537568.2,190933.9,538068.2,190433.9
"6210",537568.2,190433.9,538068.2,189933.9
"6211",537568.2,189933.9,538068.2,189433.9
"6212",537568.2,189433.9,538068.2,188933.9
"6213",537568.2,188933.9,538068.2,188433.9
"6214",537568.2,188433.9,538068.2,187933.9
"6215",537568.2,187933.9,538068.2,187433.9
"6216",537568.2,187433.9,538068.2,186933.9
"6217",537568.2,186933.9,538068.2,186433.9
"6218",537568.2,186433.9,538068.2,185933.9
"6219",537568.2,185933.9,538068.2,185433.9
"6220",537568.2,185433.9,538068.2,184933.9
"6221",537568.2,184933.9,538068.2,184433.9
"6222",537568.2,184433.9,538068.2,183933.9
"6223",537568.2,183933.9,538068.2,183433.9
"6224",537568.2,183433.9,538068.2,182933.9
"6225",537568.2,182933.9,538068.2,182433.9
"6226",537568.2,182433.9,538068.2,181933.9
"6227",537568.2,181933.9,538068.2,181433.9
"6228",537568.2,181433.9,538068.2,180933.9
"6229",537568.2,180933.9,538068.2,180433.9
"6230",537568.2,180433.9,538068.2,179933.9
"6231",537568.2,179933.9,538068.2,179433.9
"6232",537568.2,179433.9,538068.2,178933.9
"6233",537568.2,178933.9,538068.2,178433.9
"6234",537568.2,178433.9,538068.2,177933.9
"6235",537568.2,177933.9,538068.2,177433.9
"6236",537568.2,177433.9,538068.2,176933.9
"6237",537568.2,176933.9,538068.2,176433.9
"6238",537568.2,176433.9,538068.2,175933.9
"6239",537568.2,175933.9,538068.2,175433.9
"6240",537568.2,175433.9,538068.2,174933.9
"6241",537568.2,174933.9,538068.2,174433.9
"6242",537568.2,174433.9,538068.2,173933.9
"6243",537568.2,173933.9,538068.2,173433.9
"6244",537568.2,173433.9,538068.2,172933.9
"6245",537568.2,172933.9,538068.2,172433.9
"6246",537568.2,172433.9,538068.2,171933.9
"6247",537568.2,171933.9,538068.2,171433.9
"6248",537568.2,171433.9,538068.2,170933.9
"6249",537568.2,170933.9,538068.2,170433.9
"6250",537568.2,170433.9,538068.2,169933.9
"6251",537568.2,169933.9,538068.2,169433.9
"6252",537568.2,169433.9,538068.2,168933.9
"6253",537568.2,168933.9,538068.2,168433.9
"6254",537568.2,168433.9,538068.2,167933.9
"6255",537568.2,167933.9,538068.2,167433.9
"6256",537568.2,167433.9,538068.2,166933.9
"6257",537568.2,166933.9,538068.2,166433.9
"6258",537568.2,166433.9,538068.2,165933.9
"6259",537568.2,165933.9,538068.2,165433.9
"6260",537568.2,165433.9,538068.2,164933.9
"6261",537568.2,164933.9,538068.2,164433.9
"6262",537568.2,164433.9,538068.2,163933.9
"6263",537568.2,163933.9,538068.2,163433.9
"6264",537568.2,163433.9,538068.2,162933.9
"6265",537568.2,162933.9,538068.2,162433.9
"6266",537568.2,162433.9,538068.2,161933.9
"6267",537568.2,161933.9,538068.2,161433.9
"6268",537568.2,161433.9,538068.2,160933.9
"6269",537568.2,160933.9,538068.2,160433.9
"6270",537568.2,160433.9,538068.2,159933.9
"6271",537568.2,159933.9,538068.2,159433.9
"6272",537568.2,159433.9,538068.2,158933.9
"6273",537568.2,158933.9,538068.2,158433.9
"6274",537568.2,158433.9,538068.2,157933.9
"6275",537568.2,157933.9,538068.2,157433.9
"6276",537568.2,157433.9,538068.2,156933.9
"6277",537568.2,156933.9,538068.2,156433.9
"6278",537568.2,156433.9,538068.2,155933.9
"6279",537568.2,155933.9,538068.2,155433.9
"6280",538068.2,200933.9,538568.2,200433.9
"6281",538068.2,200433.9,538568.2,199933.9
"6282",538068.2,199933.9,538568.2,199433.9
"6283",538068.2,199433.9,538568.2,198933.9
"6284",538068.2,198933.9,538568.2,198433.9
"6285",538068.2,198433.9,538568.2,197933.9
"6286",538068.2,197933.9,538568.2,197433.9
"6287",538068.2,197433.9,538568.2,196933.9
"6288",538068.2,196933.9,538568.2,196433.9
"6289",538068.2,196433.9,538568.2,195933.9
"6290",538068.2,195933.9,538568.2,195433.9
"6291",538068.2,195433.9,538568.2,194933.9
"6292",538068.2,194933.9,538568.2,194433.9
"6293",538068.2,194433.9,538568.2,193933.9
"6294",538068.2,193933.9,538568.2,193433.9
"6295",538068.2,193433.9,538568.2,192933.9
"6296",538068.2,192933.9,538568.2,192433.9
"6297",538068.2,192433.9,538568.2,191933.9
"6298",538068.2,191933.9,538568.2,191433.9
"6299",538068.2,191433.9,538568.2,190933.9
"6300",538068.2,190933.9,538568.2,190433.9
"6301",538068.2,190433.9,538568.2,189933.9
"6302",538068.2,189933.9,538568.2,189433.9
"6303",538068.2,189433.9,538568.2,188933.9
"6304",538068.2,188933.9,538568.2,188433.9
"6305",538068.2,188433.9,538568.2,187933.9
"6306",538068.2,187933.9,538568.2,187433.9
"6307",538068.2,187433.9,538568.2,186933.9
"6308",538068.2,186933.9,538568.2,186433.9
"6309",538068.2,186433.9,538568.2,185933.9
"6310",538068.2,185933.9,538568.2,185433.9
"6311",538068.2,185433.9,538568.2,184933.9
"6312",538068.2,184933.9,538568.2,184433.9
"6313",538068.2,184433.9,538568.2,183933.9
"6314",538068.2,183933.9,538568.2,183433.9
"6315",538068.2,183433.9,538568.2,182933.9
"6316",538068.2,182933.9,538568.2,182433.9
"6317",538068.2,182433.9,538568.2,181933.9
"6318",538068.2,181933.9,538568.2,181433.9
"6319",538068.2,181433.9,538568.2,180933.9
"6320",538068.2,180933.9,538568.2,180433.9
"6321",538068.2,180433.9,538568.2,179933.9
"6322",538068.2,179933.9,538568.2,179433.9
"6323",538068.2,179433.9,538568.2,178933.9
"6324",538068.2,178933.9,538568.2,178433.9
"6325",538068.2,178433.9,538568.2,177933.9
"6326",538068.2,177933.9,538568.2,177433.9
"6327",538068.2,177433.9,538568.2,176933.9
"6328",538068.2,176933.9,538568.2,176433.9
"6329",538068.2,176433.9,538568.2,175933.9
"6330",538068.2,175933.9,538568.2,175433.9
"6331",538068.2,175433.9,538568.2,174933.9
"6332",538068.2,174933.9,538568.2,174433.9
"6333",538068.2,174433.9,538568.2,173933.9
"6334",538068.2,173933.9,538568.2,173433.9
"6335",538068.2,173433.9,538568.2,172933.9
"6336",538068.2,172933.9,538568.2,172433.9
"6337",538068.2,172433.9,538568.2,171933.9
"6338",538068.2,171933.9,538568.2,171433.9
"6339",538068.2,171433.9,538568.2,170933.9
"6340",538068.2,170933.9,538568.2,170433.9
"6341",538068.2,170433.9,538568.2,169933.9
"6342",538068.2,169933.9,538568.2,169433.9
"6343",538068.2,169433.9,538568.2,168933.9
"6344",538068.2,168933.9,538568.2,168433.9
"6345",538068.2,168433.9,538568.2,167933.9
"6346",538068.2,167933.9,538568.2,167433.9
"6347",538068.2,167433.9,538568.2,166933.9
"6348",538068.2,166933.9,538568.2,166433.9
"6349",538068.2,166433.9,538568.2,165933.9
"6350",538068.2,165933.9,538568.2,165433.9
"6351",538068.2,165433.9,538568.2,164933.9
"6352",538068.2,164933.9,538568.2,164433.9
"6353",538068.2,164433.9,538568.2,163933.9
"6354",538068.2,163933.9,538568.2,163433.9
"6355",538068.2,163433.9,538568.2,162933.9
"6356",538068.2,162933.9,538568.2,162433.9
"6357",538068.2,162433.9,538568.2,161933.9
"6358",538068.2,161933.9,538568.2,161433.9
"6359",538068.2,161433.9,538568.2,160933.9
"6360",538068.2,160933.9,538568.2,160433.9
"6361",538068.2,160433.9,538568.2,159933.9
"6362",538068.2,159933.9,538568.2,159433.9
"6363",538068.2,159433.9,538568.2,158933.9
"6364",538068.2,158933.9,538568.2,158433.9
"6365",538068.2,158433.9,538568.2,157933.9
"6366",538068.2,157933.9,538568.2,157433.9
"6367",538068.2,157433.9,538568.2,156933.9
"6368",538068.2,156933.9,538568.2,156433.9
"6369",538068.2,156433.9,538568.2,155933.9
"6370",538068.2,155933.9,538568.2,155433.9
"6371",538568.2,200933.9,539068.2,200433.9
"6372",538568.2,200433.9,539068.2,199933.9
"6373",538568.2,199933.9,539068.2,199433.9
"6374",538568.2,199433.9,539068.2,198933.9
"6375",538568.2,198933.9,539068.2,198433.9
"6376",538568.2,198433.9,539068.2,197933.9
"6377",538568.2,197933.9,539068.2,197433.9
"6378",538568.2,197433.9,539068.2,196933.9
"6379",538568.2,196933.9,539068.2,196433.9
"6380",538568.2,196433.9,539068.2,195933.9
"6381",538568.2,195933.9,539068.2,195433.9
"6382",538568.2,195433.9,539068.2,194933.9
"6383",538568.2,194933.9,539068.2,194433.9
"6384",538568.2,194433.9,539068.2,193933.9
"6385",538568.2,193933.9,539068.2,193433.9
"6386",538568.2,193433.9,539068.2,192933.9
"6387",538568.2,192933.9,539068.2,192433.9
"6388",538568.2,192433.9,539068.2,191933.9
"6389",538568.2,191933.9,539068.2,191433.9
"6390",538568.2,191433.9,539068.2,190933.9
"6391",538568.2,190933.9,539068.2,190433.9
"6392",538568.2,190433.9,539068.2,189933.9
"6393",538568.2,189933.9,539068.2,189433.9
"6394",538568.2,189433.9,539068.2,188933.9
"6395",538568.2,188933.9,539068.2,188433.9
"6396",538568.2,188433.9,539068.2,187933.9
"6397",538568.2,187933.9,539068.2,187433.9
"6398",538568.2,187433.9,539068.2,186933.9
"6399",538568.2,186933.9,539068.2,186433.9
"6400",538568.2,186433.9,539068.2,185933.9
"6401",538568.2,185933.9,539068.2,185433.9
"6402",538568.2,185433.9,539068.2,184933.9
"6403",538568.2,184933.9,539068.2,184433.9
"6404",538568.2,184433.9,539068.2,183933.9
"6405",538568.2,183933.9,539068.2,183433.9
"6406",538568.2,183433.9,539068.2,182933.9
"6407",538568.2,182933.9,539068.2,182433.9
"6408",538568.2,182433.9,539068.2,181933.9
"6409",538568.2,181933.9,539068.2,181433.9
"6410",538568.2,181433.9,539068.2,180933.9
"6411",538568.2,180933.9,539068.2,180433.9
"6412",538568.2,180433.9,539068.2,179933.9
"6413",538568.2,179933.9,539068.2,179433.9
"6414",538568.2,179433.9,539068.2,178933.9
"6415",538568.2,178933.9,539068.2,178433.9
"6416",538568.2,178433.9,539068.2,177933.9
"6417",538568.2,177933.9,539068.2,177433.9
"6418",538568.2,177433.9,539068.2,176933.9
"6419",538568.2,176933.9,539068.2,176433.9
"6420",538568.2,176433.9,539068.2,175933.9
"6421",538568.2,175933.9,539068.2,175433.9
"6422",538568.2,175433.9,539068.2,174933.9
"6423",538568.2,174933.9,539068.2,174433.9
"6424",538568.2,174433.9,539068.2,173933.9
"6425",538568.2,173933.9,539068.2,173433.9
"6426",538568.2,173433.9,539068.2,172933.9
"6427",538568.2,172933.9,539068.2,172433.9
"6428",538568.2,172433.9,539068.2,171933.9
"6429",538568.2,171933.9,539068.2,171433.9
"6430",538568.2,171433.9,539068.2,170933.9
"6431",538568.2,170933.9,539068.2,170433.9
"6432",538568.2,170433.9,539068.2,169933.9
"6433",538568.2,169933.9,539068.2,169433.9
"6434",538568.2,169433.9,539068.2,168933.9
"6435",538568.2,168933.9,539068.2,168433.9
"6436",538568.2,168433.9,539068.2,167933.9
"6437",538568.2,167933.9,539068.2,167433.9
"6438",538568.2,167433.9,539068.2,166933.9
"6439",538568.2,166933.9,539068.2,166433.9
"6440",538568.2,166433.9,539068.2,165933.9
"6441",538568.2,165933.9,539068.2,165433.9
"6442",538568.2,165433.9,539068.2,164933.9
"6443",538568.2,164933.9,539068.2,164433.9
"6444",538568.2,164433.9,539068.2,163933.9
"6445",538568.2,163933.9,539068.2,163433.9
"6446",538568.2,163433.9,539068.2,162933.9
"6447",538568.2,162933.9,539068.2,162433.9
"6448",538568.2,162433.9,539068.2,161933.9
"6449",538568.2,161933.9,539068.2,161433.9
"6450",538568.2,161433.9,539068.2,160933.9
"6451",538568.2,160933.9,539068.2,160433.9
"6452",538568.2,160433.9,539068.2,159933.9
"6453",538568.2,159933.9,539068.2,159433.9
"6454",538568.2,159433.9,539068.2,158933.9
"6455",538568.2,158933.9,539068.2,158433.9
"6456",538568.2,158433.9,539068.2,157933.9
"6457",538568.2,157933.9,539068.2,157433.9
"6458",538568.2,157433.9,539068.2,156933.9
"6459",538568.2,156933.9,539068.2,156433.9
"6460",538568.2,156433.9,539068.2,155933.9
"6461",538568.2,155933.9,539068.2,155433.9
"6462",539068.2,200933.9,539568.2,200433.9
"6463",539068.2,200433.9,539568.2,199933.9
"6464",539068.2,199933.9,539568.2,199433.9
"6465",539068.2,199433.9,539568.2,198933.9
"6466",539068.2,198933.9,539568.2,198433.9
"6467",539068.2,198433.9,539568.2,197933.9
"6468",539068.2,197933.9,539568.2,197433.9
"6469",539068.2,197433.9,539568.2,196933.9
"6470",539068.2,196933.9,539568.2,196433.9
"6471",539068.2,196433.9,539568.2,195933.9
"6472",539068.2,195933.9,539568.2,195433.9
"6473",539068.2,195433.9,539568.2,194933.9
"6474",539068.2,194933.9,539568.2,194433.9
"6475",539068.2,194433.9,539568.2,193933.9
"6476",539068.2,193933.9,539568.2,193433.9
"6477",539068.2,193433.9,539568.2,192933.9
"6478",539068.2,192933.9,539568.2,192433.9
"6479",539068.2,192433.9,539568.2,191933.9
"6480",539068.2,191933.9,539568.2,191433.9
"6481",539068.2,191433.9,539568.2,190933.9
"6482",539068.2,190933.9,539568.2,190433.9
"6483",539068.2,190433.9,539568.2,189933.9
"6484",539068.2,189933.9,539568.2,189433.9
"6485",539068.2,189433.9,539568.2,188933.9
"6486",539068.2,188933.9,539568.2,188433.9
"6487",539068.2,188433.9,539568.2,187933.9
"6488",539068.2,187933.9,539568.2,187433.9
"6489",539068.2,187433.9,539568.2,186933.9
"6490",539068.2,186933.9,539568.2,186433.9
"6491",539068.2,186433.9,539568.2,185933.9
"6492",539068.2,185933.9,539568.2,185433.9
"6493",539068.2,185433.9,539568.2,184933.9
"6494",539068.2,184933.9,539568.2,184433.9
"6495",539068.2,184433.9,539568.2,183933.9
"6496",539068.2,183933.9,539568.2,183433.9
"6497",539068.2,183433.9,539568.2,182933.9
"6498",539068.2,182933.9,539568.2,182433.9
"6499",539068.2,182433.9,539568.2,181933.9
"6500",539068.2,181933.9,539568.2,181433.9
"6501",539068.2,181433.9,539568.2,180933.9
"6502",539068.2,180933.9,539568.2,180433.9
"6503",539068.2,180433.9,539568.2,179933.9
"6504",539068.2,179933.9,539568.2,179433.9
